"No.","Time","Source","Destination","Protocol","Length","Info"
"29111","344.706141320","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29113","344.708133214","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29118","344.764735548","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29119","344.795620177","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29121","344.851468343","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29122","344.864233708","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29124","344.924254230","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29125","344.925113448","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29127","344.928477559","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29128","344.930725800","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29130","344.932989575","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29131","344.935207486","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29133","344.937435095","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29134","344.938555666","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29136","344.940802135","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29137","344.943108526","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29139","344.945330451","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29140","344.946449930","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data, Application Data"
"29142","344.949801416","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29143","344.953143889","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29145","344.954238329","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29146","344.955383945","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29148","344.957717115","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29149","344.959545351","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29152","344.961088571","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data, Application Data"
"29153","344.962192854","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29155","344.965539319","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29156","344.967762156","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29158","344.968878819","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29159","344.970921065","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data, Application Data, Application Data"
"29163","344.972210185","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29164","344.974478501","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29166","344.975388085","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29167","344.976693253","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29169","344.979156129","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29170","344.981274572","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29172","344.991210673","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29173","344.991232909","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29175","344.994843475","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29176","344.994843961","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29177","344.994906725","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29178","344.994973999","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29181","344.995858437","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29182","344.996988859","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29184","344.997868976","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29185","345.000118621","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29187","345.001545461","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29188","345.003763253","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29190","345.006085172","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29191","345.007187610","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29194","345.008399916","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29195","345.010303139","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29197","345.010303524","2606:4700::6810:f8f9","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","359","Application Data"
"29199","345.011615387","2606:4700::6810:f8f9","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","105","Application Data"
"29202","345.011755790","2600:9000:2154:a600:a:da5e:7900:93a1","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","406","Application Data"
"29204","345.013438618","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29205","345.015684896","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29208","345.015948687","2606:4700::6810:f8f9","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","496","Application Data"
"29210","345.016169290","2606:4700::6810:f8f9","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","105","Application Data"
"29212","345.017132191","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29213","345.018874245","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29215","345.019069023","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29216","345.020869074","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29218","345.022199422","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29219","345.023165667","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29221","345.024300939","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29222","345.026429145","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29224","345.027950335","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29225","345.030097914","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29227","345.030319783","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29228","345.030556243","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","2606:4700::6810:f8f9","TLSv1.3","113","Application Data"
"29229","345.030629962","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","2404:6800:4007:815::2002","TLSv1.3","125","Application Data"
"29230","345.030676763","192.168.42.57","52.203.178.138","TLSv1.2","112","Application Data"
"29231","345.030691739","192.168.42.57","3.227.115.43","TLSv1.2","112","Application Data"
"29232","345.030725983","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","2404:6800:4007:82c::2002","TLSv1.3","125","Application Data"
"29233","345.030771200","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","2600:9000:2154:a600:a:da5e:7900:93a1","TLSv1.3","125","Application Data"
"29234","345.030841801","192.168.42.57","142.250.77.164","TLSv1.3","105","Application Data"
"29235","345.030863612","192.168.42.57","13.224.22.91","TLSv1.3","105","Application Data"
"29236","345.030885110","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","2600:1901:0:524c::","TLSv1.3","125","Application Data"
"29237","345.030906386","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","2600:1901:0:e988::","TLSv1.3","125","Application Data"
"29238","345.030922460","192.168.42.57","54.145.213.67","TLSv1.2","112","Application Data"
"29239","345.030962119","192.168.42.57","35.244.181.201","TLSv1.2","112","Application Data"
"29240","345.030977275","192.168.42.57","35.169.37.153","TLSv1.2","112","Application Data"
"29241","345.030990474","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","2404:6800:4007:804::2002","TLSv1.3","125","Application Data"
"29246","345.031116476","192.168.42.57","66.163.35.36","TLSv1.2","85","Encrypted Alert"
"29248","345.031246252","192.168.42.57","54.192.219.115","TLSv1.3","90","Application Data"
"29250","345.031556003","192.168.42.57","52.88.2.59","TLSv1.2","97","Encrypted Alert"
"29252","345.031658478","192.168.42.57","52.88.2.59","TLSv1.2","97","Encrypted Alert"
"29254","345.031735723","192.168.42.57","34.212.68.171","TLSv1.2","97","Encrypted Alert"
"29256","345.031855910","192.168.42.57","52.84.13.76","TLSv1.3","90","Application Data"
"29258","345.031959505","192.168.42.57","35.167.253.194","TLSv1.2","97","Encrypted Alert"
"29260","345.032804809","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","2600:1901:0:e988::","TLSv1.3","110","Application Data"
"29262","345.032935750","192.168.42.57","35.244.181.201","TLSv1.2","97","Encrypted Alert"
"29264","345.033044135","192.168.42.57","54.145.213.67","TLSv1.2","97","Encrypted Alert"
"29266","345.033137343","192.168.42.57","52.203.178.138","TLSv1.2","97","Encrypted Alert"
"29268","345.033442861","192.168.42.57","35.169.37.153","TLSv1.2","97","Encrypted Alert"
"29270","345.033598191","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","2404:6800:4007:815::2002","TLSv1.3","110","Application Data"
"29272","345.033686426","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","2404:6800:4007:82c::2002","TLSv1.3","110","Application Data"
"29274","345.033795476","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","2600:9000:2154:a600:a:da5e:7900:93a1","TLSv1.3","110","Application Data"
"29276","345.033916920","192.168.42.57","142.250.77.164","TLSv1.3","90","Application Data"
"29278","345.034173689","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","2404:6800:4007:804::2002","TLSv1.3","110","Application Data"
"29280","345.034270169","192.168.42.57","13.224.22.91","TLSv1.3","90","Application Data"
"29282","345.034462662","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","2606:4700::6810:f8f9","TLSv1.3","98","Application Data"
"29284","345.034572635","192.168.42.57","3.227.115.43","TLSv1.2","97","Encrypted Alert"
"29286","345.034842224","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","2600:1901:0:524c::","TLSv1.3","110","Application Data"
"29288","345.041083512","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29290","345.041109874","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data, Application Data"
"29291","345.041218476","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29293","345.041300491","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29294","345.041372437","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29296","345.041471367","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29297","345.042051643","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29299","345.043175921","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29300","345.045469068","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29302","345.045566090","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29303","345.046716183","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29305","345.048954445","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29306","345.050059437","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29308","345.052398756","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29309","345.053497660","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29311","345.054752273","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29312","345.055880099","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29314","345.058443168","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29315","345.058443489","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29317","345.059724594","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29318","345.062134033","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29320","345.063155056","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29321","345.064206688","2404:6800:4007:825::200a","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
"29323","345.066686044","2404:6800:4007:824::200e","2401:4900:4a64:d98f:6928:c4c0:d81b:3a08","TLSv1.3","1294","Application Data [TCP segment of a reassembled PDU]"
